interview.id	grid.id	date	location	sps.known	confidence.indv	exp.indv	purpose.visit.24	purpose.visit.04	dist.to.grid	proportion.grid.24	frequency.visits.24	proportion.grid.04	frequency.visits.04	activity1.grid.24	activity2.grid.24	activity3.grid.24	activity1.grid.04	activity2.grid.04	activity3.grid.04	hunting.24	hunting.04	food.trees	meat.eaten	body.parts	use.body.parts	season.hunting	gender.respondent	age.respondent	ethnicity.respondent	Comments	replicates	road_length	mean_elev	elev_band	canopy_height	slope	aspect	geometry
PC.O.3	643	09/01/26	pachi	wh,rnh,gh	2	50	agriculture, mithun herding	agriculture, mithun herding	0	01/02/26	50	01/02/26	50	forest	jhum	plantation	forest	jhum	plantation	no	yes	kartan	NA	beak and feathers in pudum	20000 for gh beak, 5000 for wh beak, 10000 for rnh beak	NA	m	68	nyishi	NA	3	20343.9430427442	857.864298867077	0-1000m	22.91375244069308	23.536468660236185	206.29246295188625	list(c(93.0182976531747, 93.0183050454545, 93.0689205100212, 93.0688925040013, 93.0182976531747, 27.4421020310778, 27.4872420094864, 27.4872262066499, 27.4420862584996, 27.4421020310778))
LR.O.12	652	21/1/26	lumri	gh, rnh	2	25	mithun herding, hunting	mithun herding, hunting	0	1	30	1	24	jhum	forest	NA	jhum	forest	NA	no	yes	NA	secher, tangi, gor jowai	NA	NA	NA	m	45	nyishi	NA	3	13470.9612496107	949.856537568263	0-1000m	24.66304268448534	15.684891905504767	169.8913097839345	list(c(93.6254210007658, 93.6256757319512, 93.6762872396576, 93.6760119016354, 93.6254210007658, 27.4407004079299, 27.4858376974818, 27.4856010558046, 27.4404642193474, 27.4407004079299))
LR.O.13	652	21/1/26	lumri	gh, rnh	2	20	mithun herding, hunting	mithun herding, hunting	0	1	24	1	24	jhum	forest	NA	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	34	nyishi	NA	3	13470.9612496107	949.856537568263	0-1000m	24.66304268448534	15.684891905504767	169.8913097839345	list(c(93.6254210007658, 93.6256757319512, 93.6762872396576, 93.6760119016354, 93.6254210007658, 27.4407004079299, 27.4858376974818, 27.4856010558046, 27.4404642193474, 27.4407004079299))
LR.O.14	652	21/1/26	lumri	gh, rnh	2	6	mithun herding, hunting	mithun herding, hunting	0	1	24	na	na	jhum	forest	NA	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	26	nyishi	NA	3	13470.9612496107	949.856537568263	0-1000m	24.66304268448534	15.684891905504767	169.8913097839345	list(c(93.6254210007658, 93.6256757319512, 93.6762872396576, 93.6760119016354, 93.6254210007658, 27.4407004079299, 27.4858376974818, 27.4856010558046, 27.4404642193474, 27.4407004079299))
JH.O.11	653	20/1/26	jhat	gh, rnh	2	10	mithun herding, agriculture	mithun herding, agriculture	5	1	5	1	4	settled agriculture	NA	NA	settled agriculture	jhum	timber plantation	yes	yes	NA	NA	NA	NA	NA	m	60	nyishi	NA	3	12322.7106490172	897.678942604788	0-1000m	22.629348908452528	15.867900806165443	194.11719370873087	list(c(93.6760119016354, 93.6762872396576, 93.7268981051864, 93.7266021614477, 93.6760119016354, 27.4404642193474, 27.4856010558046, 27.4853460148101, 27.4402096666744, 27.4404642193474))
JH.O.12	653	20/1/26	jhat	gh, rnh	2	40	mithun herding, agriculture	mithun herding, agriculture	4	03/04/26	2	1	50	settled agriculture	NA	NA	settled agriculture	jhum	timber plantation	yes	yes	NA	NA	NA	NA	NA	m	44	nyishi	NA	3	12322.7106490172	897.678942604788	0-1000m	22.629348908452528	15.867900806165443	194.11719370873087	list(c(93.6760119016354, 93.6762872396576, 93.7268981051864, 93.7266021614477, 93.6760119016354, 27.4404642193474, 27.4856010558046, 27.4853460148101, 27.4402096666744, 27.4404642193474))
LR.O.11	653	21/1/26	lumri	gh, rnh	2	35	mithun herding, hunting	mithun herding, hunting	0	1	5	1	10	jhum	forest	NA	forest	NA	NA	no	yes	NA	NA	NA	NA	NA	m	55	nyishi	NA	3	12322.7106490172	897.678942604788	0-1000m	22.629348908452528	15.867900806165443	194.11719370873087	list(c(93.6760119016354, 93.6762872396576, 93.7268981051864, 93.7266021614477, 93.6760119016354, 27.4404642193474, 27.4856010558046, 27.4853460148101, 27.4402096666744, 27.4404642193474))
JH.O.11	654	20/1/26	jhat	gh, rnh	2	10	resident	resident	0	1	50	1	50	jhum	timber plantation	NA	jhum	timber plantation	NA	yes	yes	NA	NA	NA	NA	NA	m	31	nyishi	NA	3	13184.8409903951	1134.98970069598	1000-2000m	20.622604488891206	13.4452613724983	194.7262676518232	list(c(93.7266021614477, 93.7268981051864, 93.7775082804837, 93.7771917322326, 93.7266021614477, 27.4402096666744, 27.4853460148101, 27.4850725754073, 27.4399367508176, 27.4402096666744))
JH.O.12	654	20/1/26	jhat	gh, rnh	2	40	resident	resident	0	1	50	1	50	jhum	timber plantation	NA	jhum	timber plantation	NA	yes	yes	NA	balam	NA	NA	NA	m	60	nyishi	NA	3	13184.8409903951	1134.98970069598	1000-2000m	20.622604488891206	13.4452613724983	194.7262676518232	list(c(93.7266021614477, 93.7268981051864, 93.7775082804837, 93.7771917322326, 93.7266021614477, 27.4402096666744, 27.4853460148101, 27.4850725754073, 27.4399367508176, 27.4402096666744))
JH.O.13	654	20/1/26	jhat	gh, rnh	2	20	resident	resident	0	1	50	1	50	jhum	timber plantation	NA	jhum	timber plantation	NA	yes	yes	NA	NA	NA	NA	NA	m	44	nyishi	NA	3	13184.8409903951	1134.98970069598	1000-2000m	20.622604488891206	13.4452613724983	194.7262676518232	list(c(93.7266021614477, 93.7268981051864, 93.7775082804837, 93.7771917322326, 93.7266021614477, 27.4402096666744, 27.4853460148101, 27.4850725754073, 27.4399367508176, 27.4402096666744))
KJ.O.1	693	03/12/25	Kojo	gh,rnh,oph	2	30	fruit harvest, jhum, mithun herding	fruit harvest, jhum, mithun herding	0	1	120	1	120	jhum	elaichi, corn farming	logging	jhum	corn farming	kodo	no	no	nuclei	NA	NA	NA	NA	m	36	puroik	NA	4	0	1938.01875721732	1000-2000m	32.525890079754355	26.606152454697646	172.7342046594833	list(c(92.7146135787718, 92.7144970196833, 92.7651325272437, 92.7652284255932, 92.7146135787718, 27.4869503206308, 27.5320894472123, 27.5321842552519, 27.4870449473417, 27.4869503206308))
RJ.O.11	693	04/12/25	Rojo	gh,rnh,oph	2	15	agriculture, mithun herding	agriculture, mithun herding	0	1	6	1	300	jhum	logging	NA	jhum	logging	NA	no	no	Taneyak, Sanchar, Koso	yes	na	na	na	m	63	puroik	NA	4	0	1938.01875721732	1000-2000m	32.525890079754355	26.606152454697646	172.7342046594833	list(c(92.7146135787718, 92.7144970196833, 92.7651325272437, 92.7652284255932, 92.7146135787718, 27.4869503206308, 27.5320894472123, 27.5321842552519, 27.4870449473417, 27.4869503206308))
RJ.O.12	693	04/12/25	Rojo	gh,rnh,oph	2	50	agriculture, mithun herding	agriculture, mithun herding	0	1	3	1	4	jhum	logging	NA	jhum	logging	NA	no	no	Taneyak, Sanchar, Koso	yes	na	na	na	m	40	puroik	NA	4	0	1938.01875721732	1000-2000m	32.525890079754355	26.606152454697646	172.7342046594833	list(c(92.7146135787718, 92.7144970196833, 92.7651325272437, 92.7652284255932, 92.7146135787718, 27.4869503206308, 27.5320894472123, 27.5321842552519, 27.4870449473417, 27.4869503206308))
RJ.O.13	693	04/12/25	Rojo	gh,rnh,oph	2	15	agriculture, mithun herding	agriculture, mithun herding	0	01/02/26	10	01/02/26	10	jhum	logging	NA	jhum	logging	NA	no	no	Taneyak, Sanchar, Koso	yes	na	na	na	m	60	Nyishi	NA	4	0	1938.01875721732	1000-2000m	32.525890079754355	26.606152454697646	172.7342046594833	list(c(92.7146135787718, 92.7144970196833, 92.7651325272437, 92.7652284255932, 92.7146135787718, 27.4869503206308, 27.5320894472123, 27.5321842552519, 27.4870449473417, 27.4869503206308))
KB.O.11	717	24/2/26	karobukar paro	gh, wh, oph	2	20	agriculture, mithun herding	agriculture, mithun herding	NA	01/02/26	50	01/02/26	50	jhum	logging	forest	jhum	logging	forest	yes	yes	NA	NA	NA	NA	NA	m	40	nyishi	NA	3	0	563.986946011281	0-1000m	35.63851180733448	26.22704661383114	179.89487386584125	list(c(94.1317561454435, 94.132217959031, 94.1828415229365, 94.1823590694755, 94.1317561454435, 27.4826434342731, 27.5277743080975, 27.5273529161321, 27.4822228481913, 27.4826434342731))
KB.O.12	717	24/2/26	karobukar paro	gh, wh, oph	2	30	agriculture, mithun herding	agriculture, mithun herding	NA	01/02/26	50	01/02/26	50	jhum	logging	forest	jhum	logging	forest	yes	yes	NA	NA	NA	NA	NA	m	50	nyishi	NA	3	0	563.986946011281	0-1000m	35.63851180733448	26.22704661383114	179.89487386584125	list(c(94.1317561454435, 94.132217959031, 94.1828415229365, 94.1823590694755, 94.1317561454435, 27.4826434342731, 27.5277743080975, 27.5273529161321, 27.4822228481913, 27.4826434342731))
KB.O.13	717	24/2/26	karobukar paro	gh, wh, oph	2	50	agriculture, mithun herding	agriculture, mithun herding	0	1	50	1	50	jhum	logging	forest	jhum	logging	forest	yes	yes	NA	NA	NA	NA	NA	m	70	nyishi	NA	3	0	563.986946011281	0-1000m	35.63851180733448	26.22704661383114	179.89487386584125	list(c(94.1317561454435, 94.132217959031, 94.1828415229365, 94.1823590694755, 94.1317561454435, 27.4826434342731, 27.5277743080975, 27.5273529161321, 27.4822228481913, 27.4826434342731))
KB.O.11	718	24/2/26	karobukar paro	gh, wh, oph	2	20	resident	resident	NA	01/02/26	50	01/02/26	50	jhum	logging	forest	jhum	logging	forest	yes	yes	tamak, shirikin	NA	NA	NA	NA	m	40	nyishi	NA	3	2698.63508968387	365.525203159629	0-1000m	25.110137951492206	13.405518442189194	163.962834475743	list(c(94.1823590694755, 94.1828415229365, 94.2334639623708, 94.2329608710003, 94.1823590694755, 27.4822228481913, 27.5273529161321, 27.5269131016625, 27.4817838748306, 27.4822228481913))
KB.O.12	718	24/2/26	karobukar paro	gh, wh, oph	2	30	resident	resident	NA	01/02/26	50	01/02/26	50	jhum	logging	forest	jhum	logging	forest	yes	yes	NA	NA	NA	NA	NA	m	50	nyishi	NA	3	2698.63508968387	365.525203159629	0-1000m	25.110137951492206	13.405518442189194	163.962834475743	list(c(94.1823590694755, 94.1828415229365, 94.2334639623708, 94.2329608710003, 94.1823590694755, 27.4822228481913, 27.5273529161321, 27.5269131016625, 27.4817838748306, 27.4822228481913))
KB.O.13	718	24/2/26	karobukar paro	gh, wh, oph	2	50	resident	resident	NA	1	50	1	50	jhum	logging	forest	jhum	logging	forest	yes	yes	NA	NA	NA	NA	NA	m	70	nyishi	NA	3	2698.63508968387	365.525203159629	0-1000m	25.110137951492206	13.405518442189194	163.962834475743	list(c(94.1823590694755, 94.1828415229365, 94.2334639623708, 94.2329608710003, 94.1823590694755, 27.4822228481913, 27.5273529161321, 27.5269131016625, 27.4817838748306, 27.4822228481913))
WI.O.1	752	10/01/26	waii	wh,rnh,gh	2	20	agriculture, mithun herding, hunting	agriculture, mithun herding, hunting	4	1	6	1	4	forest	hunting	NA	forest	hunting	NA	yes	yes	NA	NA	NA	NA	NA	m	40	nyishi	NA	3	34617.717859912504	1092.2210895089	1000-2000m	26.96381468835777	27.48052914980701	170.31031810460408	list(c(92.9170401985502, 92.9170062053682, 92.9676630280962, 92.9676763113172, 92.9170401985502, 27.5323580399586, 27.5774973870148, 27.5775184750456, 27.5323790877016, 27.5323580399586))
WI.O.2	752	10/01/26	waii	wh,rnh,gh	2	24	agriculture, mithun herding, hunting	agriculture, mithun herding, hunting	4	1	6	1	6	forest	hunting	NA	forest	hunting	NA	yes	yes	NA	NA	NA	NA	NA	m	44	nyishi	NA	3	34617.717859912504	1092.2210895089	1000-2000m	26.96381468835777	27.48052914980701	170.31031810460408	list(c(92.9170401985502, 92.9170062053682, 92.9676630280962, 92.9676763113172, 92.9170401985502, 27.5323580399586, 27.5774973870148, 27.5775184750456, 27.5323790877016, 27.5323580399586))
WI.O.3	752	10/01/26	waii	wh,rnh,gh	2	30	agriculture, mithun herding, hunting	agriculture, mithun herding, hunting	4	1	24	1	24	forest	hunting	NA	forest	hunting	NA	yes	yes	NA	NA	NA	NA	NA	m	50	nyishi	NA	3	34617.717859912504	1092.2210895089	1000-2000m	26.96381468835777	27.48052914980701	170.31031810460408	list(c(92.9170401985502, 92.9170062053682, 92.9676630280962, 92.9676763113172, 92.9170401985502, 27.5323580399586, 27.5774973870148, 27.5775184750456, 27.5323790877016, 27.5323580399586))
KB.O.11	775	24/2/26	karobukar paro	gh, wh, oph	2	20	resident	resident	0	01/02/26	50	01/02/26	50	jhum	logging	forest	jhum	logging	forest	yes	yes	NA	NA	NA	NA	NA	m	40	nyishi	NA	4	0	500.256250789241	0-1000m	34.243185840707966	26.675952199606527	181.91529650095708	list(c(94.1828415229365, 94.1833251008697, 94.2339682262998, 94.2334639623708, 94.1828415229365, 27.5273529161321, 27.5724826832174, 27.5720420269693, 27.5269131016625, 27.5273529161321))
KB.O.12	775	24/2/26	karobukar paro	gh, wh, oph	2	30	resident	resident	0	01/02/26	50	01/02/26	50	jhum	logging	forest	jhum	logging	forest	yes	yes	NA	NA	NA	NA	NA	m	50	nyishi	NA	4	0	500.256250789241	0-1000m	34.243185840707966	26.675952199606527	181.91529650095708	list(c(94.1828415229365, 94.1833251008697, 94.2339682262998, 94.2334639623708, 94.1828415229365, 27.5273529161321, 27.5724826832174, 27.5720420269693, 27.5269131016625, 27.5273529161321))
KB.O.13	775	24/2/26	karobukar paro	gh, wh, oph	2	50	resident	resident	0	1	50	1	50	jhum	logging	forest	jhum	logging	forest	yes	yes	NA	NA	NA	NA	NA	m	70	nyishi	NA	4	0	500.256250789241	0-1000m	34.243185840707966	26.675952199606527	181.91529650095708	list(c(94.1828415229365, 94.1833251008697, 94.2339682262998, 94.2334639623708, 94.1828415229365, 27.5273529161321, 27.5724826832174, 27.5720420269693, 27.5269131016625, 27.5273529161321))
KB.O.14	775	24/2/26	karobukar paro	gh, wh, oph	2	20	resident	resident	0	1	50	1	50	jhum	logging	forest	jhum	logging	forest	yes	yes	NA	NA	NA	NA	NA	m	40	nyishi	NA	4	0	500.256250789241	0-1000m	34.243185840707966	26.675952199606527	181.91529650095708	list(c(94.1828415229365, 94.1833251008697, 94.2339682262998, 94.2334639623708, 94.1828415229365, 27.5273529161321, 27.5724826832174, 27.5720420269693, 27.5269131016625, 27.5273529161321))
TM.O.11	782	26/2/26	tatamori	gh,rnh,oph	2	40	resident	resident	0	1	100	1	100	jhum	forest	logging	jhum	forest	logging	no	yes	tokko, hilpoma(kunyik), rwbab	yes	NA	NA	NA	m	60	galo	NA	3	5930.58431311334	218.104324901136	0-1000m	14.223171426830186	2.673317310700074	190.63977238451682	list(c(96.1052649674535, 96.106532461153, 96.1570971715896, 96.1558091288603, 96.1052649674535, 27.497708657861, 27.542781702385, 27.5416414151888, 27.496570547775, 27.497708657861))
TM.O.12	782	26/2/26	tatamori	gh,rnh,oph	2	40	resident	resident	0	1	100	1	100	jhum	forest	logging	jhum	forest	logging	no	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	5930.58431311334	218.104324901136	0-1000m	14.223171426830186	2.673317310700074	190.63977238451682	list(c(96.1052649674535, 96.106532461153, 96.1570971715896, 96.1558091288603, 96.1052649674535, 27.497708657861, 27.542781702385, 27.5416414151888, 27.496570547775, 27.497708657861))
TM.O.13	782	26/2/26	tatamori	gh,rnh,oph	2	40	resident	resident	0	1	100	1	100	jhum	forest	logging	jhum	forest	logging	no	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	5930.58431311334	218.104324901136	0-1000m	14.223171426830186	2.673317310700074	190.63977238451682	list(c(96.1052649674535, 96.106532461153, 96.1570971715896, 96.1558091288603, 96.1052649674535, 27.497708657861, 27.542781702385, 27.5416414151888, 27.496570547775, 27.497708657861))
TM.O.11	783	26/2/26	tatamori	gh,rnh,oph	2	40	resident	resident	0	1	100	1	100	jhum	forest	logging	jhum	forest	logging	no	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	6974.5764425136	282.170610758898	0-1000m	20.75650713987834	7.238980544984162	192.0280081014642	list(c(96.1558091288603, 96.1570971715896, 96.2076588844271, 96.2063502978962, 96.1558091288603, 27.496570547775, 27.5416414151888, 27.5404827800577, 27.4954141247401, 27.496570547775))
TM.O.12	783	26/2/26	tatamori	gh,rnh,oph	2	40	resident	resident	0	1	100	1	100	jhum	forest	logging	jhum	forest	logging	no	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	6974.5764425136	282.170610758898	0-1000m	20.75650713987834	7.238980544984162	192.0280081014642	list(c(96.1558091288603, 96.1570971715896, 96.2076588844271, 96.2063502978962, 96.1558091288603, 27.496570547775, 27.5416414151888, 27.5404827800577, 27.4954141247401, 27.496570547775))
TM.O.13	783	26/2/26	tatamori	gh,rnh,oph	2	40	resident	resident	0	1	100	1	100	jhum	forest	logging	jhum	forest	logging	no	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	6974.5764425136	282.170610758898	0-1000m	20.75650713987834	7.238980544984162	192.0280081014642	list(c(96.1558091288603, 96.1570971715896, 96.2076588844271, 96.2063502978962, 96.1558091288603, 27.496570547775, 27.5416414151888, 27.5404827800577, 27.4954141247401, 27.496570547775))
WI.O.1	804	10/01/26	waii	wh,rnh,gh	2	20	agriculture, mithun herding, hunting	agriculture, mithun herding, hunting	0	1	30	1	30	forest	hunting	NA	forest	hunting	NA	yes	yes	NA	NA	NA	NA	NA	m	40	nyishi	NA	3	14919.8324421993	1234.98361684766	1000-2000m	31.98813861681016	26.68281363801662	191.01072412993895	list(c(92.9170062053682, 92.916972132991, 92.9676497139287, 92.9676630280962, 92.9170062053682, 27.5774973870148, 27.6226364405179, 27.6226575688687, 27.5775184750456, 27.5774973870148))
WI.O.2	804	10/01/26	waii	wh,rnh,gh	2	24	agriculture, mithun herding, hunting	agriculture, mithun herding, hunting	0	1	30	1	30	forest	hunting	NA	forest	hunting	NA	yes	yes	NA	NA	NA	NA	NA	m	44	nyishi	NA	3	14919.8324421993	1234.98361684766	1000-2000m	31.98813861681016	26.68281363801662	191.01072412993895	list(c(92.9170062053682, 92.916972132991, 92.9676497139287, 92.9676630280962, 92.9170062053682, 27.5774973870148, 27.6226364405179, 27.6226575688687, 27.5775184750456, 27.5774973870148))
WI.O.3	804	10/01/26	waii	wh,rnh,gh	2	30	agriculture, mithun herding, hunting	agriculture, mithun herding, hunting	0	1	30	1	30	forest	hunting	NA	forest	hunting	NA	yes	yes	NA	NA	NA	NA	NA	m	50	nyishi	NA	3	14919.8324421993	1234.98361684766	1000-2000m	31.98813861681016	26.68281363801662	191.01072412993895	list(c(92.9170062053682, 92.916972132991, 92.9676497139287, 92.9676630280962, 92.9170062053682, 27.5774973870148, 27.6226364405179, 27.6226575688687, 27.5775184750456, 27.5774973870148))
TR.O.11	814	16/1/26	tassar	gh,rnh	2	21	mithun herding, agriculture	mithun herding, agriculture	4	03/04/26	4	1	4	forest	jhum	forest	NA	NA	NA	no	no	sangum, sanchar, janachar	NA	NA	NA	NA	m	70	nyishi	NA	4	0	1755.27670796792	1000-2000m	34.81343687136337	19.836641927064118	154.2986473142265	list(c(93.5755335158831, 93.5757692802438, 93.6264434943931, 93.6261869777233, 93.5755335158831, 27.5763304694624, 27.6214672918586, 27.6212477947482, 27.576111391217, 27.5763304694624))
TR.O.12	814	16/1/26	tassar	gh,rnh	2	40	mithun herding, agriculture	mithun herding, agriculture	4	03/04/26	4	1	4	forest	jhum	forest	NA	NA	NA	no	no	NA	NA	NA	NA	NA	m	41	nyishi	NA	4	0	1755.27670796792	1000-2000m	34.81343687136337	19.836641927064118	154.2986473142265	list(c(93.5755335158831, 93.5757692802438, 93.6264434943931, 93.6261869777233, 93.5755335158831, 27.5763304694624, 27.6214672918586, 27.6212477947482, 27.576111391217, 27.5763304694624))
TR.O.21	814	21/1/26	tassar	gh, rnh	2	57	mithun herding	mithun herding	1	1	12	1	12	forest	NA	NA	forest	NA	NA	yes	yes	NA	NA	NA	NA	NA	m	77	nyishi	NA	4	0	1755.27670796792	1000-2000m	34.81343687136337	19.836641927064118	154.2986473142265	list(c(93.5755335158831, 93.5757692802438, 93.6264434943931, 93.6261869777233, 93.5755335158831, 27.5763304694624, 27.6214672918586, 27.6212477947482, 27.576111391217, 27.5763304694624))
TR.O.22	814	21/1/26	tassar	gh, rnh	1	20	mithun herding	mithun herding	1	1	30	1	30	forest	NA	NA	forest	NA	NA	yes	yes	NA	NA	NA	NA	NA	m	37	nyishi	NA	4	0	1755.27670796792	1000-2000m	34.81343687136337	19.836641927064118	154.2986473142265	list(c(93.5755335158831, 93.5757692802438, 93.6264434943931, 93.6261869777233, 93.5755335158831, 27.5763304694624, 27.6214672918586, 27.6212477947482, 27.576111391217, 27.5763304694624))
TR.O.11	875	16/1/26	tassar	gh,rnh	2	21	mithun herding, agriculture	mithun herding, agriculture	0	1	50	1	50	forest	jhum	forest	NA	NA	NA	no	no	NA	NA	NA	NA	NA	m	70	nyishi	NA	3	0	1513.9906471659	1000-2000m	32.485570490208005	18.706136917443455	176.6056037857281	list(c(93.6771171112927, 93.677395024786, 93.7280887945633, 93.7277900826318, 93.6771171112927, 27.6210097916222, 27.666145444621, 27.6658884464486, 27.6207532833302, 27.6210097916222))
TR.O.12	875	16/1/26	tassar	gh,rnh	2	40	mithun herding, agriculture	mithun herding, agriculture	0	1	50	1	50	forest	jhum	forest	NA	NA	NA	no	no	NA	NA	NA	NA	NA	m	41	nyishi	NA	3	0	1513.9906471659	1000-2000m	32.485570490208005	18.706136917443455	176.6056037857281	list(c(93.6771171112927, 93.677395024786, 93.7280887945633, 93.7277900826318, 93.6771171112927, 27.6210097916222, 27.666145444621, 27.6658884464486, 27.6207532833302, 27.6210097916222))
TR.O.13	875	16/1/26	tassar	gh,rnh	2	40	mithun herding, agriculture	mithun herding, agriculture	2	1	50	1	50	forest	jhum	forest	NA	NA	NA	no	no	NA	NA	NA	NA	NA	m	60	nyishi	NA	3	0	1513.9906471659	1000-2000m	32.485570490208005	18.706136917443455	176.6056037857281	list(c(93.6771171112927, 93.677395024786, 93.7280887945633, 93.7277900826318, 93.6771171112927, 27.6210097916222, 27.666145444621, 27.6658884464486, 27.6207532833302, 27.6210097916222))
LY.O.11	878	31/2/25	linya	gh, rnh	2	45	patroling, agriculture, mithun herding	patroling, agriculture, mithun herding	2	1	50	1	50	logging	forest	agriculture	logging	forest	agriculture	yes	yes	NA	NA	NA	NA	NA	m	65	nyishi	NA	3	10058.561382516	1749.58678049087	1000-2000m	31.719557709447415	20.239721394558856	201.93054759249594	list(c(93.8291338954047, 93.8294742004678, 93.8801657398235, 93.8798046402365, 93.8291338954047, 27.6201847549771, 27.6653188323262, 27.6650062184105, 27.6198727369454, 27.6201847549771))
LY.O.12	878	31/2/25	linya	gh, rnh	2	32	patroling, agriculture, mithun herding	patroling, agriculture, mithun herding	2	1	30	1	30	logging	forest	agriculture	logging	forest	agriculture	yes	yes	NA	NA	NA	NA	NA	m	52	nyishi	NA	3	10058.561382516	1749.58678049087	1000-2000m	31.719557709447415	20.239721394558856	201.93054759249594	list(c(93.8291338954047, 93.8294742004678, 93.8801657398235, 93.8798046402365, 93.8291338954047, 27.6201847549771, 27.6653188323262, 27.6650062184105, 27.6198727369454, 27.6201847549771))
LY.O.2	878	01/02/26	linya	gh,rnh	2	35	patroling, agriculture, mithun herding	hunt, agriculture, mithun herding	2	03/04/26	12	03/04/26	4	logging	forest	agriculture	logging	forest	agriculture	yes	yes	NA	NA	NA	NA	NA	m	55	nyishi	NA	3	10058.561382516	1749.58678049087	1000-2000m	31.719557709447415	20.239721394558856	201.93054759249594	list(c(93.8291338954047, 93.8294742004678, 93.8801657398235, 93.8798046402365, 93.8291338954047, 27.6201847549771, 27.6653188323262, 27.6650062184105, 27.6198727369454, 27.6201847549771))
LY.O.11	936	31/2/25	linya	gh, rnh	2	45	patroling, agriculture, mithun herding	patroling, agriculture, mithun herding	0	1	30	1	30	jhum	logging	agriculture	jhum	logging	agriculture	yes	yes	tatung, sanchar, sangum, tangik	NA	NA	NA	NA	m	65	nyishi	NA	3	0	1494.08630971063	1000-2000m	34.176873216419914	19.464045787034614	171.86667212573258	list(c(93.7787818692532, 93.779102121879, 93.8298152973908, 93.8294742004678, 93.7787818692532, 27.665612908689, 27.7107472490973, 27.7104526117335, 27.6653188323262, 27.665612908689))
LY.O.12	936	31/2/25	linya	gh, rnh	2	32	patroling, agriculture, mithun herding	patroling, agriculture, mithun herding	0	1	30	1	30	jhum	logging	agriculture	jhum	logging	agriculture	yes	yes	NA	NA	NA	NA	NA	m	52	nyishi	NA	3	0	1494.08630971063	1000-2000m	34.176873216419914	19.464045787034614	171.86667212573258	list(c(93.7787818692532, 93.779102121879, 93.8298152973908, 93.8294742004678, 93.7787818692532, 27.665612908689, 27.7107472490973, 27.7104526117335, 27.6653188323262, 27.665612908689))
LY.O.2	936	01/02/26	linya	gh,rnh	2	35	patroling, agriculture, mithun herding	hunt, agriculture, mithun herding	0	1	12	1	24	jhum	logging	agriculture	jhum	logging	agriculture	yes	yes	NA	NA	NA	NA	NA	m	55	nyishi	NA	3	0	1494.08630971063	1000-2000m	34.176873216419914	19.464045787034614	171.86667212573258	list(c(93.7787818692532, 93.779102121879, 93.8298152973908, 93.8294742004678, 93.7787818692532, 27.665612908689, 27.7107472490973, 27.7104526117335, 27.6653188323262, 27.665612908689))
ST.O.11	981	19/1/26	sangte	rnh	2	60	mithun herding, agriculture	mithun herding, agriculture	0	1	50	1	50	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	80	nyishi	NA	3	0	1919.6888770322	1000-2000m	37.24690792626337	25.262951618774007	159.5064135936044	list(c(93.2212187013253, 93.2213098104318, 93.2720494144935, 93.2719374028754, 93.2212187013253, 27.7127621941604, 27.7579000764419, 27.7578096239697, 27.7126719137302, 27.7127621941604))
ST.O.12	981	19/1/26	sangte	rnh	2	20	mithun herding, agriculture	mithun herding, agriculture	0	1	50	1	50	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	38	nyishi	NA	3	0	1919.6888770322	1000-2000m	37.24690792626337	25.262951618774007	159.5064135936044	list(c(93.2212187013253, 93.2213098104318, 93.2720494144935, 93.2719374028754, 93.2212187013253, 27.7127621941604, 27.7579000764419, 27.7578096239697, 27.7126719137302, 27.7127621941604))
ST.O.13	981	19/1/26	sangte	rnh	2	20	mithun herding, agriculture	mithun herding, agriculture	0	1	50	1	50	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	40	nyishi	NA	3	0	1919.6888770322	1000-2000m	37.24690792626337	25.262951618774007	159.5064135936044	list(c(93.2212187013253, 93.2213098104318, 93.2720494144935, 93.2719374028754, 93.2212187013253, 27.7127621941604, 27.7579000764419, 27.7578096239697, 27.7126719137302, 27.7127621941604))
ST.O.11	982	19/1/26	sangte	rnh	2	60	mithun herding, agriculture	mithun herding, agriculture	1	03/04/26	50	03/04/26	50	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	80	nyishi	NA	3	20400.9281909515	1668.06382447489	1000-2000m	31.029499187149685	26.211448740260487	178.6869534976089	list(c(93.2719374028754, 93.2720494144935, 93.3227887581903, 93.322655844519, 93.2719374028754, 27.7126719137302, 27.7578096239697, 27.7577005552452, 27.7125630524555, 27.7126719137302))
