"interview.id"	"grid.id"	"date"	"location"	"sps.known"	"confidence.indv"	"exp.indv"	"purpose.visit.24"	"purpose.visit.04"	"dist.to.grid"	"proportion.grid.24"	"frequency.visits.24"	"proportion.grid.04"	"frequency.visits.04"	"activity1.grid.24"	"activity2.grid.24"	"activity3.grid.24"	"activity1.grid.04"	"activity2.grid.04"	"activity3.grid.04"	"hunting.24"	"hunting.04"	"food.trees"	"meat.eaten"	"body.parts"	"use.body.parts"	"season.hunting"	"gender.respondent"	"age.respondent"	"ethnicity.respondent"	"Comments"	"replicates"	"road_length"	"mean_elev"	"elev_band"	"canopy_height"	"slope"	"aspect"	"geometry"	"agricuture"	"scrub_forest"	"shifting_cultivation"	"alpine_sub_alpine"	"evergreen_deciduous_forest"	"area_pa"	"ndvi_nov_mean"
"158"	"LR.O.13"	652	"21/1/26"	"lumri"	"gh, rnh"	2	20	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"24"	"1"	"24"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	34	"nyishi"	NA	3	13470.9612496107	949.856537568263	"0-1000m"	24.6630426844853	15.6848919055048	169.891309783935	"list(c(93.6254210007658, 93.6256757319512, 93.6762872396576, 93.6760119016354, 93.6254210007658, 27.4407004079299, 27.4858376974818, 27.4856010558046, 27.4404642193474, 27.4407004079299))"	938339.892080291	2942129.95511075	3526529.36679337	0	16052823.4989119	NA	0.837383332706633
"159"	"LR.O.14"	652	"21/1/26"	"lumri"	"gh, rnh"	2	6	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"24"	"na"	"na"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	26	"nyishi"	NA	3	13470.9612496107	949.856537568263	"0-1000m"	24.6630426844853	15.6848919055048	169.891309783935	"list(c(93.6254210007658, 93.6256757319512, 93.6762872396576, 93.6760119016354, 93.6254210007658, 27.4407004079299, 27.4858376974818, 27.4856010558046, 27.4404642193474, 27.4407004079299))"	938339.892080291	2942129.95511075	3526529.36679337	0	16052823.4989119	NA	0.837383332706633
"160"	"JH.O.11"	653	"20/1/26"	"jhat"	"gh, rnh"	2	10	"mithun herding, agriculture"	"mithun herding, agriculture"	"5"	"1"	"5"	"1"	"4"	"settled agriculture"	NA	NA	"settled agriculture"	"jhum"	"timber plantation"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"nyishi"	NA	3	12322.7106490172	897.678942604788	"0-1000m"	22.6293489084525	15.8679008061654	194.117193708731	"list(c(93.6760119016354, 93.6762872396576, 93.7268981051864, 93.7266021614477, 93.6760119016354, 27.4404642193474, 27.4856010558046, 27.4853460148101, 27.4402096666744, 27.4404642193474))"	526972.890783105	18068622.9518856	3759471.74396304	0	1324009.76713632	NA	0.795740479514712
"161"	"JH.O.12"	653	"20/1/26"	"jhat"	"gh, rnh"	2	40	"mithun herding, agriculture"	"mithun herding, agriculture"	"4"	"03/04/26"	"2"	"1"	"50"	"settled agriculture"	NA	NA	"settled agriculture"	"jhum"	"timber plantation"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	44	"nyishi"	NA	3	12322.7106490172	897.678942604788	"0-1000m"	22.6293489084525	15.8679008061654	194.117193708731	"list(c(93.6760119016354, 93.6762872396576, 93.7268981051864, 93.7266021614477, 93.6760119016354, 27.4404642193474, 27.4856010558046, 27.4853460148101, 27.4402096666744, 27.4404642193474))"	526972.890783105	18068622.9518856	3759471.74396304	0	1324009.76713632	NA	0.795740479514712
"162"	"LR.O.11"	653	"21/1/26"	"lumri"	"gh, rnh"	2	35	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"5"	"1"	"10"	"jhum"	"forest"	NA	"forest"	NA	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	55	"nyishi"	NA	3	12322.7106490172	897.678942604788	"0-1000m"	22.6293489084525	15.8679008061654	194.117193708731	"list(c(93.6760119016354, 93.6762872396576, 93.7268981051864, 93.7266021614477, 93.6760119016354, 27.4404642193474, 27.4856010558046, 27.4853460148101, 27.4402096666744, 27.4404642193474))"	526972.890783105	18068622.9518856	3759471.74396304	0	1324009.76713632	NA	0.795740479514712
"163"	"JH.O.11"	654	"20/1/26"	"jhat"	"gh, rnh"	2	10	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"timber plantation"	NA	"jhum"	"timber plantation"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	31	"nyishi"	NA	3	13184.8409903951	1134.98970069598	"1000-2000m"	20.6226044888912	13.4452613724983	194.726267651823	"list(c(93.7266021614477, 93.7268981051864, 93.7775082804837, 93.7771917322326, 93.7266021614477, 27.4402096666744, 27.4853460148101, 27.4850725754073, 27.4399367508176, 27.4402096666744))"	418172.69593099	22442964.1570827	1119914.46552265	0	296130.527653526	NA	0.750753333833483
"164"	"JH.O.12"	654	"20/1/26"	"jhat"	"gh, rnh"	2	40	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"timber plantation"	NA	"jhum"	"timber plantation"	NA	"yes"	"yes"	NA	"balam"	NA	NA	NA	"m"	60	"nyishi"	NA	3	13184.8409903951	1134.98970069598	"1000-2000m"	20.6226044888912	13.4452613724983	194.726267651823	"list(c(93.7266021614477, 93.7268981051864, 93.7775082804837, 93.7771917322326, 93.7266021614477, 27.4402096666744, 27.4853460148101, 27.4850725754073, 27.4399367508176, 27.4402096666744))"	418172.69593099	22442964.1570827	1119914.46552265	0	296130.527653526	NA	0.750753333833483
"165"	"JH.O.13"	654	"20/1/26"	"jhat"	"gh, rnh"	2	20	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"timber plantation"	NA	"jhum"	"timber plantation"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	44	"nyishi"	NA	3	13184.8409903951	1134.98970069598	"1000-2000m"	20.6226044888912	13.4452613724983	194.726267651823	"list(c(93.7266021614477, 93.7268981051864, 93.7775082804837, 93.7771917322326, 93.7266021614477, 27.4402096666744, 27.4853460148101, 27.4850725754073, 27.4399367508176, 27.4402096666744))"	418172.69593099	22442964.1570827	1119914.46552265	0	296130.527653526	NA	0.750753333833483
"166"	"KJ.O.1"	693	"03/12/25"	"Kojo"	"gh,rnh,oph"	2	30	"fruit harvest, jhum, mithun herding"	"fruit harvest, jhum, mithun herding"	"0"	"1"	"120"	"1"	"120"	"jhum"	"elaichi, corn farming"	"logging"	"jhum"	"corn farming"	"kodo"	"no"	"no"	"nuclei"	NA	NA	NA	NA	"m"	36	"puroik"	NA	4	0	1938.01875721732	"1000-2000m"	32.5258900797544	26.6061524546976	172.734204659483	"list(c(92.7146135787718, 92.7144970196833, 92.7651325272437, 92.7652284255932, 92.7146135787718, 27.4869503206308, 27.5320894472123, 27.5321842552519, 27.4870449473417, 27.4869503206308))"	0	21153.2697908704	2452576.80094081	0	22526268.4908619	NA	0.857688887251748
"167"	"RJ.O.11"	693	"04/12/25"	"Rojo"	"gh,rnh,oph"	2	15	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"6"	"1"	"300"	"jhum"	"logging"	NA	"jhum"	"logging"	NA	"no"	"no"	"Taneyak, Sanchar, Koso"	"yes"	"na"	"na"	"na"	"m"	63	"puroik"	NA	4	0	1938.01875721732	"1000-2000m"	32.5258900797544	26.6061524546976	172.734204659483	"list(c(92.7146135787718, 92.7144970196833, 92.7651325272437, 92.7652284255932, 92.7146135787718, 27.4869503206308, 27.5320894472123, 27.5321842552519, 27.4870449473417, 27.4869503206308))"	0	21153.2697908704	2452576.80094081	0	22526268.4908619	NA	0.857688887251748
"168"	"RJ.O.12"	693	"04/12/25"	"Rojo"	"gh,rnh,oph"	2	50	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"3"	"1"	"4"	"jhum"	"logging"	NA	"jhum"	"logging"	NA	"no"	"no"	"Taneyak, Sanchar, Koso"	"yes"	"na"	"na"	"na"	"m"	40	"puroik"	NA	4	0	1938.01875721732	"1000-2000m"	32.5258900797544	26.6061524546976	172.734204659483	"list(c(92.7146135787718, 92.7144970196833, 92.7651325272437, 92.7652284255932, 92.7146135787718, 27.4869503206308, 27.5320894472123, 27.5321842552519, 27.4870449473417, 27.4869503206308))"	0	21153.2697908704	2452576.80094081	0	22526268.4908619	NA	0.857688887251748
"169"	"RJ.O.13"	693	"04/12/25"	"Rojo"	"gh,rnh,oph"	2	15	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"01/02/26"	"10"	"01/02/26"	"10"	"jhum"	"logging"	NA	"jhum"	"logging"	NA	"no"	"no"	"Taneyak, Sanchar, Koso"	"yes"	"na"	"na"	"na"	"m"	60	"Nyishi"	NA	4	0	1938.01875721732	"1000-2000m"	32.5258900797544	26.6061524546976	172.734204659483	"list(c(92.7146135787718, 92.7144970196833, 92.7651325272437, 92.7652284255932, 92.7146135787718, 27.4869503206308, 27.5320894472123, 27.5321842552519, 27.4870449473417, 27.4869503206308))"	0	21153.2697908704	2452576.80094081	0	22526268.4908619	NA	0.857688887251748
"170"	"KB.O.11"	717	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	20	"agriculture, mithun herding"	"agriculture, mithun herding"	NA	"01/02/26"	"50"	"01/02/26"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	0	563.986946011281	"0-1000m"	35.6385118073345	26.2270466138311	179.894873865841	"list(c(94.1317561454435, 94.132217959031, 94.1828415229365, 94.1823590694755, 94.1317561454435, 27.4826434342731, 27.5277743080975, 27.5273529161321, 27.4822228481913, 27.4826434342731))"	99411.0396718746	109839.004295588	0	0	24363199.9702004	NA	0.85565476332392
"171"	"KB.O.12"	717	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	30	"agriculture, mithun herding"	"agriculture, mithun herding"	NA	"01/02/26"	"50"	"01/02/26"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	3	0	563.986946011281	"0-1000m"	35.6385118073345	26.2270466138311	179.894873865841	"list(c(94.1317561454435, 94.132217959031, 94.1828415229365, 94.1823590694755, 94.1317561454435, 27.4826434342731, 27.5277743080975, 27.5273529161321, 27.4822228481913, 27.4826434342731))"	99411.0396718746	109839.004295588	0	0	24363199.9702004	NA	0.85565476332392
"172"	"KB.O.13"	717	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	50	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"50"	"1"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	3	0	563.986946011281	"0-1000m"	35.6385118073345	26.2270466138311	179.894873865841	"list(c(94.1317561454435, 94.132217959031, 94.1828415229365, 94.1823590694755, 94.1317561454435, 27.4826434342731, 27.5277743080975, 27.5273529161321, 27.4822228481913, 27.4826434342731))"	99411.0396718746	109839.004295588	0	0	24363199.9702004	NA	0.85565476332392
"173"	"KB.O.11"	718	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	20	"resident"	"resident"	NA	"01/02/26"	"50"	"01/02/26"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	"tamak, shirikin"	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	2698.63508968387	365.525203159629	"0-1000m"	25.1101379514922	13.4055184421892	163.962834475743	"list(c(94.1823590694755, 94.1828415229365, 94.2334639623708, 94.2329608710003, 94.1823590694755, 27.4822228481913, 27.5273529161321, 27.5269131016625, 27.4817838748306, 27.4822228481913))"	325726.845763291	7630.66449776851	59861.7880472988	64767.5763669973	16061521.9589283	NA	0.7865904768308
"174"	"KB.O.12"	718	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	30	"resident"	"resident"	NA	"01/02/26"	"50"	"01/02/26"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	3	2698.63508968387	365.525203159629	"0-1000m"	25.1101379514922	13.4055184421892	163.962834475743	"list(c(94.1823590694755, 94.1828415229365, 94.2334639623708, 94.2329608710003, 94.1823590694755, 27.4822228481913, 27.5273529161321, 27.5269131016625, 27.4817838748306, 27.4822228481913))"	325726.845763291	7630.66449776851	59861.7880472988	64767.5763669973	16061521.9589283	NA	0.7865904768308
"175"	"KB.O.13"	718	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	50	"resident"	"resident"	NA	"1"	"50"	"1"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	3	2698.63508968387	365.525203159629	"0-1000m"	25.1101379514922	13.4055184421892	163.962834475743	"list(c(94.1823590694755, 94.1828415229365, 94.2334639623708, 94.2329608710003, 94.1823590694755, 27.4822228481913, 27.5273529161321, 27.5269131016625, 27.4817838748306, 27.4822228481913))"	325726.845763291	7630.66449776851	59861.7880472988	64767.5763669973	16061521.9589283	NA	0.7865904768308
"176"	"WI.O.1"	752	"10/01/26"	"waii"	"wh,rnh,gh"	2	20	"agriculture, mithun herding, hunting"	"agriculture, mithun herding, hunting"	"4"	"1"	"6"	"1"	"4"	"forest"	"hunting"	NA	"forest"	"hunting"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	34617.7178599125	1092.2210895089	"1000-2000m"	26.9638146883578	27.480529149807	170.310318104604	"list(c(92.9170401985502, 92.9170062053682, 92.9676630280962, 92.9676763113172, 92.9170401985502, 27.5323580399586, 27.5774973870148, 27.5775184750456, 27.5323790877016, 27.5323580399586))"	514284.737106012	311298.204812787	1541874.04155103	0	21860683.674052	NA	0.823061907575244
"177"	"WI.O.2"	752	"10/01/26"	"waii"	"wh,rnh,gh"	2	24	"agriculture, mithun herding, hunting"	"agriculture, mithun herding, hunting"	"4"	"1"	"6"	"1"	"6"	"forest"	"hunting"	NA	"forest"	"hunting"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	44	"nyishi"	NA	3	34617.7178599125	1092.2210895089	"1000-2000m"	26.9638146883578	27.480529149807	170.310318104604	"list(c(92.9170401985502, 92.9170062053682, 92.9676630280962, 92.9676763113172, 92.9170401985502, 27.5323580399586, 27.5774973870148, 27.5775184750456, 27.5323790877016, 27.5323580399586))"	514284.737106012	311298.204812787	1541874.04155103	0	21860683.674052	NA	0.823061907575244
"178"	"WI.O.3"	752	"10/01/26"	"waii"	"wh,rnh,gh"	2	30	"agriculture, mithun herding, hunting"	"agriculture, mithun herding, hunting"	"4"	"1"	"24"	"1"	"24"	"forest"	"hunting"	NA	"forest"	"hunting"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	3	34617.7178599125	1092.2210895089	"1000-2000m"	26.9638146883578	27.480529149807	170.310318104604	"list(c(92.9170401985502, 92.9170062053682, 92.9676630280962, 92.9676763113172, 92.9170401985502, 27.5323580399586, 27.5774973870148, 27.5775184750456, 27.5323790877016, 27.5323580399586))"	514284.737106012	311298.204812787	1541874.04155103	0	21860683.674052	NA	0.823061907575244
"179"	"KB.O.11"	775	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	20	"resident"	"resident"	"0"	"01/02/26"	"50"	"01/02/26"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	4	0	500.256250789241	"0-1000m"	34.243185840708	26.6759521996065	181.915296500957	"list(c(94.1828415229365, 94.1833251008697, 94.2339682262998, 94.2334639623708, 94.1828415229365, 27.5273529161321, 27.5724826832174, 27.5720420269693, 27.5269131016625, 27.5273529161321))"	0	250949.652850012	0	0	24403683.5335936	2671569.71381502	0.845697620085308
"180"	"KB.O.12"	775	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	30	"resident"	"resident"	"0"	"01/02/26"	"50"	"01/02/26"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	4	0	500.256250789241	"0-1000m"	34.243185840708	26.6759521996065	181.915296500957	"list(c(94.1828415229365, 94.1833251008697, 94.2339682262998, 94.2334639623708, 94.1828415229365, 27.5273529161321, 27.5724826832174, 27.5720420269693, 27.5269131016625, 27.5273529161321))"	0	250949.652850012	0	0	24403683.5335936	2671569.71381502	0.845697620085308
"181"	"KB.O.13"	775	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	50	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	4	0	500.256250789241	"0-1000m"	34.243185840708	26.6759521996065	181.915296500957	"list(c(94.1828415229365, 94.1833251008697, 94.2339682262998, 94.2334639623708, 94.1828415229365, 27.5273529161321, 27.5724826832174, 27.5720420269693, 27.5269131016625, 27.5273529161321))"	0	250949.652850012	0	0	24403683.5335936	2671569.71381502	0.845697620085308
"182"	"KB.O.14"	775	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	20	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	4	0	500.256250789241	"0-1000m"	34.243185840708	26.6759521996065	181.915296500957	"list(c(94.1828415229365, 94.1833251008697, 94.2339682262998, 94.2334639623708, 94.1828415229365, 27.5273529161321, 27.5724826832174, 27.5720420269693, 27.5269131016625, 27.5273529161321))"	0	250949.652850012	0	0	24403683.5335936	2671569.71381502	0.845697620085308
"183"	"TM.O.11"	782	"26/2/26"	"tatamori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	"logging"	"jhum"	"forest"	"logging"	"no"	"yes"	"tokko, hilpoma(kunyik), rwbab"	"yes"	NA	NA	NA	"m"	60	"galo"	NA	3	5930.58431311334	218.104324901136	"0-1000m"	14.2231714268302	2.67331731070007	190.639772384517	"list(c(96.1052649674535, 96.106532461153, 96.1570971715896, 96.1558091288603, 96.1052649674535, 27.497708657861, 27.542781702385, 27.5416414151888, 27.496570547775, 27.497708657861))"	16188103.3655537	0	0	0	2714996.68221831	NA	0.55868333365236
"184"	"TM.O.12"	782	"26/2/26"	"tatamori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	"logging"	"jhum"	"forest"	"logging"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	5930.58431311334	218.104324901136	"0-1000m"	14.2231714268302	2.67331731070007	190.639772384517	"list(c(96.1052649674535, 96.106532461153, 96.1570971715896, 96.1558091288603, 96.1052649674535, 27.497708657861, 27.542781702385, 27.5416414151888, 27.496570547775, 27.497708657861))"	16188103.3655537	0	0	0	2714996.68221831	NA	0.55868333365236
"185"	"TM.O.13"	782	"26/2/26"	"tatamori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	"logging"	"jhum"	"forest"	"logging"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	5930.58431311334	218.104324901136	"0-1000m"	14.2231714268302	2.67331731070007	190.639772384517	"list(c(96.1052649674535, 96.106532461153, 96.1570971715896, 96.1558091288603, 96.1052649674535, 27.497708657861, 27.542781702385, 27.5416414151888, 27.496570547775, 27.497708657861))"	16188103.3655537	0	0	0	2714996.68221831	NA	0.55868333365236
"186"	"TM.O.11"	783	"26/2/26"	"tatamori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	"logging"	"jhum"	"forest"	"logging"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	6974.5764425136	282.170610758898	"0-1000m"	20.7565071398783	7.23898054498416	192.028008101464	"list(c(96.1558091288603, 96.1570971715896, 96.2076588844271, 96.2063502978962, 96.1558091288603, 27.496570547775, 27.5416414151888, 27.5404827800577, 27.4954141247401, 27.496570547775))"	9619868.3722816	194902.21066907	286642.191680256	0	9355085.14691424	NA	0.657802379557065
"187"	"TM.O.12"	783	"26/2/26"	"tatamori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	"logging"	"jhum"	"forest"	"logging"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	6974.5764425136	282.170610758898	"0-1000m"	20.7565071398783	7.23898054498416	192.028008101464	"list(c(96.1558091288603, 96.1570971715896, 96.2076588844271, 96.2063502978962, 96.1558091288603, 27.496570547775, 27.5416414151888, 27.5404827800577, 27.4954141247401, 27.496570547775))"	9619868.3722816	194902.21066907	286642.191680256	0	9355085.14691424	NA	0.657802379557065
"188"	"TM.O.13"	783	"26/2/26"	"tatamori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	"logging"	"jhum"	"forest"	"logging"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	6974.5764425136	282.170610758898	"0-1000m"	20.7565071398783	7.23898054498416	192.028008101464	"list(c(96.1558091288603, 96.1570971715896, 96.2076588844271, 96.2063502978962, 96.1558091288603, 27.496570547775, 27.5416414151888, 27.5404827800577, 27.4954141247401, 27.496570547775))"	9619868.3722816	194902.21066907	286642.191680256	0	9355085.14691424	NA	0.657802379557065
"189"	"WI.O.1"	804	"10/01/26"	"waii"	"wh,rnh,gh"	2	20	"agriculture, mithun herding, hunting"	"agriculture, mithun herding, hunting"	"0"	"1"	"30"	"1"	"30"	"forest"	"hunting"	NA	"forest"	"hunting"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	14919.8324421993	1234.98361684766	"1000-2000m"	31.9881386168102	26.6828136380166	191.010724129939	"list(c(92.9170062053682, 92.916972132991, 92.9676497139287, 92.9676630280962, 92.9170062053682, 27.5774973870148, 27.6226364405179, 27.6226575688687, 27.5775184750456, 27.5774973870148))"	200576.138305485	190802.056765424	2890031.92212612	0	21306923.5535036	NA	0.843811899423599
"190"	"WI.O.2"	804	"10/01/26"	"waii"	"wh,rnh,gh"	2	24	"agriculture, mithun herding, hunting"	"agriculture, mithun herding, hunting"	"0"	"1"	"30"	"1"	"30"	"forest"	"hunting"	NA	"forest"	"hunting"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	44	"nyishi"	NA	3	14919.8324421993	1234.98361684766	"1000-2000m"	31.9881386168102	26.6828136380166	191.010724129939	"list(c(92.9170062053682, 92.916972132991, 92.9676497139287, 92.9676630280962, 92.9170062053682, 27.5774973870148, 27.6226364405179, 27.6226575688687, 27.5775184750456, 27.5774973870148))"	200576.138305485	190802.056765424	2890031.92212612	0	21306923.5535036	NA	0.843811899423599
"191"	"WI.O.3"	804	"10/01/26"	"waii"	"wh,rnh,gh"	2	30	"agriculture, mithun herding, hunting"	"agriculture, mithun herding, hunting"	"0"	"1"	"30"	"1"	"30"	"forest"	"hunting"	NA	"forest"	"hunting"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	3	14919.8324421993	1234.98361684766	"1000-2000m"	31.9881386168102	26.6828136380166	191.010724129939	"list(c(92.9170062053682, 92.916972132991, 92.9676497139287, 92.9676630280962, 92.9170062053682, 27.5774973870148, 27.6226364405179, 27.6226575688687, 27.5775184750456, 27.5774973870148))"	200576.138305485	190802.056765424	2890031.92212612	0	21306923.5535036	NA	0.843811899423599
"192"	"TR.O.11"	814	"16/1/26"	"tassar"	"gh,rnh"	2	21	"mithun herding, agriculture"	"mithun herding, agriculture"	"4"	"03/04/26"	"4"	"1"	"4"	"forest"	"jhum"	"forest"	NA	NA	NA	"no"	"no"	"sangum, sanchar, janachar"	NA	NA	NA	NA	"m"	70	"nyishi"	NA	4	0	1755.27670796792	"1000-2000m"	34.8134368713634	19.8366419270641	154.298647314227	"list(c(93.5755335158831, 93.5757692802438, 93.6264434943931, 93.6261869777233, 93.5755335158831, 27.5763304694624, 27.6214672918586, 27.6212477947482, 27.576111391217, 27.5763304694624))"	36078.3554454432	135503.671838539	493138.813394946	0	24335249.5367172	NA	0.855776185081119
"193"	"TR.O.12"	814	"16/1/26"	"tassar"	"gh,rnh"	2	40	"mithun herding, agriculture"	"mithun herding, agriculture"	"4"	"03/04/26"	"4"	"1"	"4"	"forest"	"jhum"	"forest"	NA	NA	NA	"no"	"no"	NA	NA	NA	NA	NA	"m"	41	"nyishi"	NA	4	0	1755.27670796792	"1000-2000m"	34.8134368713634	19.8366419270641	154.298647314227	"list(c(93.5755335158831, 93.5757692802438, 93.6264434943931, 93.6261869777233, 93.5755335158831, 27.5763304694624, 27.6214672918586, 27.6212477947482, 27.576111391217, 27.5763304694624))"	36078.3554454432	135503.671838539	493138.813394946	0	24335249.5367172	NA	0.855776185081119
"194"	"TR.O.21"	814	"21/1/26"	"tassar"	"gh, rnh"	2	57	"mithun herding"	"mithun herding"	"1"	"1"	"12"	"1"	"12"	"forest"	NA	NA	"forest"	NA	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	77	"nyishi"	NA	4	0	1755.27670796792	"1000-2000m"	34.8134368713634	19.8366419270641	154.298647314227	"list(c(93.5755335158831, 93.5757692802438, 93.6264434943931, 93.6261869777233, 93.5755335158831, 27.5763304694624, 27.6214672918586, 27.6212477947482, 27.576111391217, 27.5763304694624))"	36078.3554454432	135503.671838539	493138.813394946	0	24335249.5367172	NA	0.855776185081119
"195"	"TR.O.22"	814	"21/1/26"	"tassar"	"gh, rnh"	1	20	"mithun herding"	"mithun herding"	"1"	"1"	"30"	"1"	"30"	"forest"	NA	NA	"forest"	NA	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	37	"nyishi"	NA	4	0	1755.27670796792	"1000-2000m"	34.8134368713634	19.8366419270641	154.298647314227	"list(c(93.5755335158831, 93.5757692802438, 93.6264434943931, 93.6261869777233, 93.5755335158831, 27.5763304694624, 27.6214672918586, 27.6212477947482, 27.576111391217, 27.5763304694624))"	36078.3554454432	135503.671838539	493138.813394946	0	24335249.5367172	NA	0.855776185081119
"196"	"TR.O.11"	875	"16/1/26"	"tassar"	"gh,rnh"	2	21	"mithun herding, agriculture"	"mithun herding, agriculture"	"0"	"1"	"50"	"1"	"50"	"forest"	"jhum"	"forest"	NA	NA	NA	"no"	"no"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	3	0	1513.9906471659	"1000-2000m"	32.485570490208	18.7061369174435	176.605603785728	"list(c(93.6771171112927, 93.677395024786, 93.7280887945633, 93.7277900826318, 93.6771171112927, 27.6210097916222, 27.666145444621, 27.6658884464486, 27.6207532833302, 27.6210097916222))"	1365391.39480992	574607.518507286	726646.675690329	0	22224567.6810597	NA	0.853497624397278
