"interview.id"	"grid.id"	"date"	"location"	"sps.known"	"confidence.indv"	"exp.indv"	"purpose.visit.24"	"purpose.visit.04"	"dist.to.grid"	"proportion.grid.24"	"frequency.visits.24"	"proportion.grid.04"	"frequency.visits.04"	"activity1.grid.24"	"activity2.grid.24"	"activity3.grid.24"	"activity1.grid.04"	"activity2.grid.04"	"activity3.grid.04"	"hunting.24"	"hunting.04"	"food.trees"	"meat.eaten"	"body.parts"	"use.body.parts"	"season.hunting"	"gender.respondent"	"age.respondent"	"ethnicity.respondent"	"Comments"	"replicates"	"road_length"	"mean_elev"	"elev_band"	"geometry"
"143"	"SH.O.12"	554	"23/2/26"	"sher"	"gh, wh"	2	60	"resident"	"resident"	"0"	"na"	"na"	"1"	"50"	"jhum"	"forest"	"timber plantation"	"jhum"	"forest"	"orange plantation"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	80	"nyishi"	NA	4	8695.63285512387	596.692329420626	"0-1000m"	"list(c(93.9282018, 93.9285784, 93.9791441, 93.978747, 93.9282018, 27.3487389, 27.3938735, 27.3935278, 27.3483938, 27.3487389))"
"144"	"SH.O.13"	554	"23/2/26"	"sher"	"gh, wh"	2	40	"resident"	"resident"	"0"	"01/02/26"	"50"	"1"	"50"	"jhum"	"forest"	"timber plantation"	"jhum"	"forest"	"orange plantation"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"nyishi"	NA	4	8695.63285512387	596.692329420626	"0-1000m"	"list(c(93.9282018, 93.9285784, 93.9791441, 93.978747, 93.9282018, 27.3487389, 27.3938735, 27.3935278, 27.3483938, 27.3487389))"
"145"	"SH.O.14"	554	"23/2/26"	"sher"	"gh, wh"	2	5	"resident"	"resident"	"0"	"01/02/26"	"50"	"na"	"na"	"jhum"	"forest"	"timber plantation"	"jhum"	"forest"	"orange plantation"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	25	"nyishi"	NA	4	8695.63285512387	596.692329420626	"0-1000m"	"list(c(93.9282018, 93.9285784, 93.9791441, 93.978747, 93.9282018, 27.3487389, 27.3938735, 27.3935278, 27.3483938, 27.3487389))"
"146"	"PM.O.11"	580	"27/2/26"	"paimori"	"gh,rnh,oph"	2	30	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"galo"	NA	3	27746.7167965191	1717.64258364196	"1000-2000m"	"list(c(92.5628141, 92.5631267, 92.5125544, 92.5123561, 92.5628141, 27.4334416, 27.3962784, 27.3961108, 27.4412494, 27.4334416))"
"147"	"PM.O.12"	580	"27/2/26"	"paimori"	"gh,rnh,oph"	2	35	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	55	"galo"	NA	3	27746.7167965191	1717.64258364196	"1000-2000m"	"list(c(92.5628141, 92.5631267, 92.5125544, 92.5123561, 92.5628141, 27.4334416, 27.3962784, 27.3961108, 27.4412494, 27.4334416))"
"148"	"PM.O.13"	580	"27/2/26"	"paimori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	27746.7167965191	1717.64258364196	"1000-2000m"	"list(c(92.5628141, 92.5631267, 92.5125544, 92.5123561, 92.5628141, 27.4334416, 27.3962784, 27.3961108, 27.4412494, 27.4334416))"
"149"	"JC.O.1"	584	"03/12/25"	"Janaching"	"rnh, gh"	2	30	"jhum agriculture"	"mithun herding"	"0"	"1"	"24"	"1"	"24"	"forest"	"logging"	"elaichi farming"	"dhan"	"forest"	"logging"	"no"	"yes"	"talong (wild avocado)"	"yes"	"casque"	"traditions"	"not in breeding"	"m"	50	"Shajalong"	NA	5	28346.270668059	1632.48214173624	"1000-2000m"	"list(c(92.7148459, 92.7147299, 92.7653241, 92.7654196, 92.7148459, 27.3966712, 27.4418109, 27.4419053, 27.3967655, 27.3966712))"
"150"	"JC.O.2"	584	"03/12/25"	"Janaching"	"rnh, gh"	2	40	"logging, cane harvestm jhum"	"logging, cane harvestm jhum"	"0"	"1"	"6"	"0"	"0"	"logging"	"cane harvesting"	"jhum"	"logging"	"cane harvesting"	"jhum"	"no"	"yes"	"don't know"	NA	NA	NA	NA	"m"	66	"Shajalong"	"rnh - roost here but often seen flying in pairs"	5	28346.270668059	1632.48214173624	"1000-2000m"	"list(c(92.7148459, 92.7147299, 92.7653241, 92.7654196, 92.7148459, 27.3966712, 27.4418109, 27.4419053, 27.3967655, 27.3966712))"
"151"	"JC.O.3"	584	"03/12/25"	"Janaching"	"gh, wh, oph, rnh"	2	10	"agriculture"	"na"	"0"	"01/02/26"	"4"	"na"	"na"	"agriculture"	NA	NA	"na"	"na"	"na"	"yes"	"yes"	"don't know"	NA	NA	NA	NA	"m"	25	"Shajalong"	NA	5	28346.270668059	1632.48214173624	"1000-2000m"	"list(c(92.7148459, 92.7147299, 92.7653241, 92.7654196, 92.7148459, 27.3966712, 27.4418109, 27.4419053, 27.3967655, 27.3966712))"
"152"	"SK.O.1"	584	"03/12/25"	"Sekang"	"gh, rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"16"	"03/04/26"	"150"	"03/04/26"	"100"	"primary forest"	"jhum"	NA	"primary forest"	"jhum"	NA	"yes"	"no"	"newbhew, bomchum, gyanre, talang"	"yes"	"female, beak"	"traditional decor, oil"	"jan, feb"	"m"	50	"shajalong"	NA	5	28346.270668059	1632.48214173624	"1000-2000m"	"list(c(92.7148459, 92.7147299, 92.7653241, 92.7654196, 92.7148459, 27.3966712, 27.4418109, 27.4419053, 27.3967655, 27.3966712))"
"153"	"SK.O.2"	584	"03/12/25"	"Sekang"	"gh, rnh"	2	13	"agriculture"	"na"	"16"	"01/02/26"	"1"	"na"	"na"	"primary forest"	"jhum"	NA	"na"	"na"	NA	"yes"	"no"	"talang (wild avocado)"	NA	NA	NA	NA	"m"	27	"puroik"	NA	5	28346.270668059	1632.48214173624	"1000-2000m"	"list(c(92.7148459, 92.7147299, 92.7653241, 92.7654196, 92.7148459, 27.3966712, 27.4418109, 27.4419053, 27.3967655, 27.3966712))"
"154"	"PC.O.1"	643	"07/01/26"	"pachi"	"wh,rnh,gh"	2	25	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"30"	"1"	"40"	"forest"	"jhum"	"plantation"	"forest"	"jhum"	"plantation"	"yes"	"yes"	"laa(dhuna), sangkjya, panpu"	NA	NA	NA	NA	"m"	45	"nyishi"	NA	3	20343.9430427442	857.864298867077	"0-1000m"	"list(c(93.0182977, 93.018305, 93.0689205, 93.0688925, 93.0182977, 27.442102, 27.487242, 27.4872262, 27.4420863, 27.442102))"
"155"	"PC.O.2"	643	"08/01/26"	"pachi"	"wh,rnh,gh"	2	45	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"50"	"1"	"50"	"forest"	"jhum"	"plantation"	"forest"	"jhum"	"plantation"	"yes"	"yes"	"sankran, tanyak (khari), balum (lichipoma), lua"	"yes"	"gh beak used in pudum"	NA	NA	"m"	75	"nyishi"	NA	3	20343.9430427442	857.864298867077	"0-1000m"	"list(c(93.0182977, 93.018305, 93.0689205, 93.0688925, 93.0182977, 27.442102, 27.487242, 27.4872262, 27.4420863, 27.442102))"
"156"	"PC.O.3"	643	"09/01/26"	"pachi"	"wh,rnh,gh"	2	50	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"01/02/26"	"50"	"01/02/26"	"50"	"forest"	"jhum"	"plantation"	"forest"	"jhum"	"plantation"	"no"	"yes"	"kartan"	NA	"beak and feathers in pudum"	"20000 for gh beak, 5000 for wh beak, 10000 for rnh beak"	NA	"m"	68	"nyishi"	NA	3	20343.9430427442	857.864298867077	"0-1000m"	"list(c(93.0182977, 93.018305, 93.0689205, 93.0688925, 93.0182977, 27.442102, 27.487242, 27.4872262, 27.4420863, 27.442102))"
"157"	"LR.O.12"	652	"21/1/26"	"lumri"	"gh, rnh"	2	25	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"30"	"1"	"24"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"no"	"yes"	NA	"secher, tangi, gor jowai"	NA	NA	NA	"m"	45	"nyishi"	NA	3	13470.9612496107	949.856537568263	"0-1000m"	"list(c(93.625421, 93.6256757, 93.6762872, 93.6760119, 93.625421, 27.4407004, 27.4858377, 27.4856011, 27.4404642, 27.4407004))"
"158"	"LR.O.13"	652	"21/1/26"	"lumri"	"gh, rnh"	2	20	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"24"	"1"	"24"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	34	"nyishi"	NA	3	13470.9612496107	949.856537568263	"0-1000m"	"list(c(93.625421, 93.6256757, 93.6762872, 93.6760119, 93.625421, 27.4407004, 27.4858377, 27.4856011, 27.4404642, 27.4407004))"
"159"	"LR.O.14"	652	"21/1/26"	"lumri"	"gh, rnh"	2	6	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"24"	"na"	"na"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	26	"nyishi"	NA	3	13470.9612496107	949.856537568263	"0-1000m"	"list(c(93.625421, 93.6256757, 93.6762872, 93.6760119, 93.625421, 27.4407004, 27.4858377, 27.4856011, 27.4404642, 27.4407004))"
"160"	"JH.O.11"	653	"20/1/26"	"jhat"	"gh, rnh"	2	10	"mithun herding, agriculture"	"mithun herding, agriculture"	"5"	"1"	"5"	"1"	"4"	"settled agriculture"	NA	NA	"settled agriculture"	"jhum"	"timber plantation"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"nyishi"	NA	3	12322.7106490172	897.678942604788	"0-1000m"	"list(c(93.6760119, 93.6762872, 93.7268981, 93.7266022, 93.6760119, 27.4404642, 27.4856011, 27.485346, 27.4402097, 27.4404642))"
"161"	"JH.O.12"	653	"20/1/26"	"jhat"	"gh, rnh"	2	40	"mithun herding, agriculture"	"mithun herding, agriculture"	"4"	"03/04/26"	"2"	"1"	"50"	"settled agriculture"	NA	NA	"settled agriculture"	"jhum"	"timber plantation"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	44	"nyishi"	NA	3	12322.7106490172	897.678942604788	"0-1000m"	"list(c(93.6760119, 93.6762872, 93.7268981, 93.7266022, 93.6760119, 27.4404642, 27.4856011, 27.485346, 27.4402097, 27.4404642))"
"162"	"LR.O.11"	653	"21/1/26"	"lumri"	"gh, rnh"	2	35	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"5"	"1"	"10"	"jhum"	"forest"	NA	"forest"	NA	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	55	"nyishi"	NA	3	12322.7106490172	897.678942604788	"0-1000m"	"list(c(93.6760119, 93.6762872, 93.7268981, 93.7266022, 93.6760119, 27.4404642, 27.4856011, 27.485346, 27.4402097, 27.4404642))"
"163"	"JH.O.11"	654	"20/1/26"	"jhat"	"gh, rnh"	2	10	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"timber plantation"	NA	"jhum"	"timber plantation"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	31	"nyishi"	NA	3	13184.8409903951	1134.98970069598	"1000-2000m"	"list(c(93.7266022, 93.7268981, 93.7775083, 93.7771917, 93.7266022, 27.4402097, 27.485346, 27.4850726, 27.4399368, 27.4402097))"
"164"	"JH.O.12"	654	"20/1/26"	"jhat"	"gh, rnh"	2	40	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"timber plantation"	NA	"jhum"	"timber plantation"	NA	"yes"	"yes"	NA	"balam"	NA	NA	NA	"m"	60	"nyishi"	NA	3	13184.8409903951	1134.98970069598	"1000-2000m"	"list(c(93.7266022, 93.7268981, 93.7775083, 93.7771917, 93.7266022, 27.4402097, 27.485346, 27.4850726, 27.4399368, 27.4402097))"
"165"	"JH.O.13"	654	"20/1/26"	"jhat"	"gh, rnh"	2	20	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"timber plantation"	NA	"jhum"	"timber plantation"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	44	"nyishi"	NA	3	13184.8409903951	1134.98970069598	"1000-2000m"	"list(c(93.7266022, 93.7268981, 93.7775083, 93.7771917, 93.7266022, 27.4402097, 27.485346, 27.4850726, 27.4399368, 27.4402097))"
"166"	"KJ.O.1"	693	"03/12/25"	"Kojo"	"gh,rnh,oph"	2	30	"fruit harvest, jhum, mithun herding"	"fruit harvest, jhum, mithun herding"	"0"	"1"	"120"	"1"	"120"	"jhum"	"elaichi, corn farming"	"logging"	"jhum"	"corn farming"	"kodo"	"no"	"no"	"nuclei"	NA	NA	NA	NA	"m"	36	"puroik"	NA	4	0	1938.01875721732	"1000-2000m"	"list(c(92.7146401, 92.7651325, 92.7652284, 92.7146136, 92.7146401, 27.5284198, 27.5321843, 27.4870449, 27.4869503, 27.5284198))"
"167"	"RJ.O.11"	693	"04/12/25"	"Rojo"	"gh,rnh,oph"	2	15	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"6"	"1"	"300"	"jhum"	"logging"	NA	"jhum"	"logging"	NA	"no"	"no"	"Taneyak, Sanchar, Koso"	"yes"	"na"	"na"	"na"	"m"	63	"puroik"	NA	4	0	1938.01875721732	"1000-2000m"	"list(c(92.7146401, 92.7651325, 92.7652284, 92.7146136, 92.7146401, 27.5284198, 27.5321843, 27.4870449, 27.4869503, 27.5284198))"
"168"	"RJ.O.12"	693	"04/12/25"	"Rojo"	"gh,rnh,oph"	2	50	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"3"	"1"	"4"	"jhum"	"logging"	NA	"jhum"	"logging"	NA	"no"	"no"	"Taneyak, Sanchar, Koso"	"yes"	"na"	"na"	"na"	"m"	40	"puroik"	NA	4	0	1938.01875721732	"1000-2000m"	"list(c(92.7146401, 92.7651325, 92.7652284, 92.7146136, 92.7146401, 27.5284198, 27.5321843, 27.4870449, 27.4869503, 27.5284198))"
"169"	"RJ.O.13"	693	"04/12/25"	"Rojo"	"gh,rnh,oph"	2	15	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"01/02/26"	"10"	"01/02/26"	"10"	"jhum"	"logging"	NA	"jhum"	"logging"	NA	"no"	"no"	"Taneyak, Sanchar, Koso"	"yes"	"na"	"na"	"na"	"m"	60	"Nyishi"	NA	4	0	1938.01875721732	"1000-2000m"	"list(c(92.7146401, 92.7651325, 92.7652284, 92.7146136, 92.7146401, 27.5284198, 27.5321843, 27.4870449, 27.4869503, 27.5284198))"
"170"	"KB.O.11"	717	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	20	"agriculture, mithun herding"	"agriculture, mithun herding"	NA	"01/02/26"	"50"	"01/02/26"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	0	563.986946011281	"0-1000m"	"list(c(94.18237, 94.1317561, 94.132218, 94.1828415, 94.18237, 27.4910963, 27.4826434, 27.5277743, 27.5273529, 27.4910963))"
"171"	"KB.O.12"	717	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	30	"agriculture, mithun herding"	"agriculture, mithun herding"	NA	"01/02/26"	"50"	"01/02/26"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	3	0	563.986946011281	"0-1000m"	"list(c(94.18237, 94.1317561, 94.132218, 94.1828415, 94.18237, 27.4910963, 27.4826434, 27.5277743, 27.5273529, 27.4910963))"
"172"	"KB.O.13"	717	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	50	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"50"	"1"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	3	0	563.986946011281	"0-1000m"	"list(c(94.18237, 94.1317561, 94.132218, 94.1828415, 94.18237, 27.4910963, 27.4826434, 27.5277743, 27.5273529, 27.4910963))"
"173"	"KB.O.11"	718	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	20	"resident"	"resident"	NA	"01/02/26"	"50"	"01/02/26"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	"tamak, shirikin"	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	2698.63508968387	365.525203159629	"0-1000m"	"list(c(94.2331763, 94.195902, 94.1824538, 94.1828415, 94.2331763, 27.5123826, 27.4980547, 27.4910956, 27.5273529, 27.5123826))"
"174"	"KB.O.12"	718	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	30	"resident"	"resident"	NA	"01/02/26"	"50"	"01/02/26"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	3	2698.63508968387	365.525203159629	"0-1000m"	"list(c(94.2331763, 94.195902, 94.1824538, 94.1828415, 94.2331763, 27.5123826, 27.4980547, 27.4910956, 27.5273529, 27.5123826))"
"175"	"KB.O.13"	718	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	50	"resident"	"resident"	NA	"1"	"50"	"1"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	3	2698.63508968387	365.525203159629	"0-1000m"	"list(c(94.2331763, 94.195902, 94.1824538, 94.1828415, 94.2331763, 27.5123826, 27.4980547, 27.4910956, 27.5273529, 27.5123826))"
"176"	"WI.O.1"	752	"10/01/26"	"waii"	"wh,rnh,gh"	2	20	"agriculture, mithun herding, hunting"	"agriculture, mithun herding, hunting"	"4"	"1"	"6"	"1"	"4"	"forest"	"hunting"	NA	"forest"	"hunting"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	34617.7178599125	1092.2210895089	"1000-2000m"	"list(c(92.9170402, 92.9170062, 92.967663, 92.9676763, 92.9170402, 27.532358, 27.5774974, 27.5775185, 27.5323791, 27.532358))"
"177"	"WI.O.2"	752	"10/01/26"	"waii"	"wh,rnh,gh"	2	24	"agriculture, mithun herding, hunting"	"agriculture, mithun herding, hunting"	"4"	"1"	"6"	"1"	"6"	"forest"	"hunting"	NA	"forest"	"hunting"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	44	"nyishi"	NA	3	34617.7178599125	1092.2210895089	"1000-2000m"	"list(c(92.9170402, 92.9170062, 92.967663, 92.9676763, 92.9170402, 27.532358, 27.5774974, 27.5775185, 27.5323791, 27.532358))"
"178"	"WI.O.3"	752	"10/01/26"	"waii"	"wh,rnh,gh"	2	30	"agriculture, mithun herding, hunting"	"agriculture, mithun herding, hunting"	"4"	"1"	"24"	"1"	"24"	"forest"	"hunting"	NA	"forest"	"hunting"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	3	34617.7178599125	1092.2210895089	"1000-2000m"	"list(c(92.9170402, 92.9170062, 92.967663, 92.9676763, 92.9170402, 27.532358, 27.5774974, 27.5775185, 27.5323791, 27.532358))"
"179"	"KB.O.11"	775	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	20	"resident"	"resident"	"0"	"01/02/26"	"50"	"01/02/26"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	4	0	500.256250789241	"0-1000m"	"list(c(94.2321413, 94.233464, 94.1828415, 94.1833251, 94.2321413, 27.5720149, 27.5269131, 27.5273529, 27.5724827, 27.5720149))"
"180"	"KB.O.12"	775	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	30	"resident"	"resident"	"0"	"01/02/26"	"50"	"01/02/26"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	4	0	500.256250789241	"0-1000m"	"list(c(94.2321413, 94.233464, 94.1828415, 94.1833251, 94.2321413, 27.5720149, 27.5269131, 27.5273529, 27.5724827, 27.5720149))"
"181"	"KB.O.13"	775	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	50	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	4	0	500.256250789241	"0-1000m"	"list(c(94.2321413, 94.233464, 94.1828415, 94.1833251, 94.2321413, 27.5720149, 27.5269131, 27.5273529, 27.5724827, 27.5720149))"
"182"	"KB.O.14"	775	"24/2/26"	"karobukar paro"	"gh, wh, oph"	2	20	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"logging"	"forest"	"jhum"	"logging"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	4	0	500.256250789241	"0-1000m"	"list(c(94.2321413, 94.233464, 94.1828415, 94.1833251, 94.2321413, 27.5720149, 27.5269131, 27.5273529, 27.5724827, 27.5720149))"
"183"	"TM.O.11"	782	"26/2/26"	"tatamori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	"logging"	"jhum"	"forest"	"logging"	"no"	"yes"	"tokko, hilpoma(kunyik), rwbab"	"yes"	NA	NA	NA	"m"	60	"galo"	NA	3	5930.58431311334	218.104324901136	"0-1000m"	"list(c(96.105265, 96.1065325, 96.1570972, 96.1558091, 96.105265, 27.4977087, 27.5427817, 27.5416414, 27.4965705, 27.4977087))"
"184"	"TM.O.12"	782	"26/2/26"	"tatamori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	"logging"	"jhum"	"forest"	"logging"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	5930.58431311334	218.104324901136	"0-1000m"	"list(c(96.105265, 96.1065325, 96.1570972, 96.1558091, 96.105265, 27.4977087, 27.5427817, 27.5416414, 27.4965705, 27.4977087))"
"185"	"TM.O.13"	782	"26/2/26"	"tatamori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	"logging"	"jhum"	"forest"	"logging"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	5930.58431311334	218.104324901136	"0-1000m"	"list(c(96.105265, 96.1065325, 96.1570972, 96.1558091, 96.105265, 27.4977087, 27.5427817, 27.5416414, 27.4965705, 27.4977087))"
"186"	"TM.O.11"	783	"26/2/26"	"tatamori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	"logging"	"jhum"	"forest"	"logging"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	6974.5764425136	282.170610758898	"0-1000m"	"list(c(96.1558091, 96.1570972, 96.2076589, 96.2063503, 96.1558091, 27.4965705, 27.5416414, 27.5404828, 27.4954141, 27.4965705))"
"187"	"TM.O.12"	783	"26/2/26"	"tatamori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	"logging"	"jhum"	"forest"	"logging"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	6974.5764425136	282.170610758898	"0-1000m"	"list(c(96.1558091, 96.1570972, 96.2076589, 96.2063503, 96.1558091, 27.4965705, 27.5416414, 27.5404828, 27.4954141, 27.4965705))"
"188"	"TM.O.13"	783	"26/2/26"	"tatamori"	"gh,rnh,oph"	2	40	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	"logging"	"jhum"	"forest"	"logging"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	6974.5764425136	282.170610758898	"0-1000m"	"list(c(96.1558091, 96.1570972, 96.2076589, 96.2063503, 96.1558091, 27.4965705, 27.5416414, 27.5404828, 27.4954141, 27.4965705))"
"189"	"WI.O.1"	804	"10/01/26"	"waii"	"wh,rnh,gh"	2	20	"agriculture, mithun herding, hunting"	"agriculture, mithun herding, hunting"	"0"	"1"	"30"	"1"	"30"	"forest"	"hunting"	NA	"forest"	"hunting"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	14919.8324421993	1234.98361684766	"1000-2000m"	"list(c(92.9170062, 92.9169721, 92.9676497, 92.967663, 92.9170062, 27.5774974, 27.6226364, 27.6226576, 27.5775185, 27.5774974))"
"190"	"WI.O.2"	804	"10/01/26"	"waii"	"wh,rnh,gh"	2	24	"agriculture, mithun herding, hunting"	"agriculture, mithun herding, hunting"	"0"	"1"	"30"	"1"	"30"	"forest"	"hunting"	NA	"forest"	"hunting"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	44	"nyishi"	NA	3	14919.8324421993	1234.98361684766	"1000-2000m"	"list(c(92.9170062, 92.9169721, 92.9676497, 92.967663, 92.9170062, 27.5774974, 27.6226364, 27.6226576, 27.5775185, 27.5774974))"
"191"	"WI.O.3"	804	"10/01/26"	"waii"	"wh,rnh,gh"	2	30	"agriculture, mithun herding, hunting"	"agriculture, mithun herding, hunting"	"0"	"1"	"30"	"1"	"30"	"forest"	"hunting"	NA	"forest"	"hunting"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	3	14919.8324421993	1234.98361684766	"1000-2000m"	"list(c(92.9170062, 92.9169721, 92.9676497, 92.967663, 92.9170062, 27.5774974, 27.6226364, 27.6226576, 27.5775185, 27.5774974))"
"192"	"TR.O.11"	814	"16/1/26"	"tassar"	"gh,rnh"	2	21	"mithun herding, agriculture"	"mithun herding, agriculture"	"4"	"03/04/26"	"4"	"1"	"4"	"forest"	"jhum"	"forest"	NA	NA	NA	"no"	"no"	"sangum, sanchar, janachar"	NA	NA	NA	NA	"m"	70	"nyishi"	NA	4	0	1755.27670796792	"1000-2000m"	"list(c(93.5755335, 93.5757693, 93.6264435, 93.626187, 93.5755335, 27.5763305, 27.6214673, 27.6212478, 27.5761114, 27.5763305))"
"193"	"TR.O.12"	814	"16/1/26"	"tassar"	"gh,rnh"	2	40	"mithun herding, agriculture"	"mithun herding, agriculture"	"4"	"03/04/26"	"4"	"1"	"4"	"forest"	"jhum"	"forest"	NA	NA	NA	"no"	"no"	NA	NA	NA	NA	NA	"m"	41	"nyishi"	NA	4	0	1755.27670796792	"1000-2000m"	"list(c(93.5755335, 93.5757693, 93.6264435, 93.626187, 93.5755335, 27.5763305, 27.6214673, 27.6212478, 27.5761114, 27.5763305))"
"194"	"TR.O.21"	814	"21/1/26"	"tassar"	"gh, rnh"	2	57	"mithun herding"	"mithun herding"	"1"	"1"	"12"	"1"	"12"	"forest"	NA	NA	"forest"	NA	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	77	"nyishi"	NA	4	0	1755.27670796792	"1000-2000m"	"list(c(93.5755335, 93.5757693, 93.6264435, 93.626187, 93.5755335, 27.5763305, 27.6214673, 27.6212478, 27.5761114, 27.5763305))"
